Year,Code,College Name,Branch,OC,BC,BCM,MBC,SC,SCA,ST
2022,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",ELECTRICAL AND ELECTRONICS ENGINEERING,"150,139*",—,—,—,—,—,—
2022,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",ELECTRONICS AND INSTRUMENTATION ENGINEERING,—,—,—,—,—,—,—
2022,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",INFORMATION TECHNOLOGY,"96,771","151,143","152,889*","149,643*","148,277*",—,—
2022,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",MECHANICAL ENGINEERING,—,—,—,—,—,—,—
2022,1106,"Jaya Engineering College, Thirunindravur, Chennai 602024",TEXTILE TECHNOLOGY,"148,500*",—,—,—,—,—,—
2022,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH Road, Thiruvallur District 631204",COMPUTER SCIENCE AND ENGINEERING,—,—,—,—,—,—,—
2022,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH Road, Thiruvallur District 631204",ELECTRONICS AND COMMUNICATION ENGINEERING,—,—,—,—,—,—,—
2022,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH Road, Thiruvallur District 631204",ELECTRICAL AND ELECTRONICS ENGINEERING,—,—,—,—,—,—,—
2022,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH Road, Thiruvallur District 631204",FOOD TECHNOLOGY,"142,474*",—,—,—,—,—,—
2022,1107,"Jaya Institute of Technology, Kanchipadi Post, Thiruvallur-Tiruttani NH Road, Thiruvallur District 631204",MECHANICAL ENGINEERING,—,—,—,—,—,—,—
2022,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"66,457","97,826","99,988","106,915","147,340*",—,—
2022,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",BIO TECHNOLOGY,"87,177","142,244*",—,"90,069*","138,151*","125,765",—
2022,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",COMPUTER SCIENCE AND ENGINEERING,"54,315","81,278","75,602","102,146","144,084*",—,—
2022,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",ELECTRONICS AND COMMUNICATION ENGINEERING,"75,050","88,819","95,886","128,945","149,109*",—,—
2022,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",ELECTRICAL AND ELECTRONICS ENGINEERING,"136,835","154,575*",—,—,—,—,—
2022,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",INFORMATION TECHNOLOGY,"56,341","83,248","88,626","111,738","124,366",—,—
2022,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",MECHANICAL ENGINEERING,"139,653*",—,—,—,—,—,—
2022,1110,"Prathyusha Engineering college, Aranvoyalkuppam, Thiruvallur District 602025",Mechatronics Engineering,"131,276*",—,—,—,—,—,—
2022,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",Artificial Intelligence and Machine Learning,"21,928","29,913","37,753","34,885","76,461",—,—
2022,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",COMPUTER SCIENCE AND BUSSINESS SYSTEM,"24,053","30,665","43,852","44,558","92,036",—,—
2022,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",COMPUTER SCIENCE AND ENGINEERING,"12,467","17,740","33,026","20,901","81,620","79,434*","95,222"
2022,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",ELECTRONICS AND COMMUNICATION ENGINEERING,"20,691","29,426","46,045","43,331","108,218",—,—
2022,1112,"R M D Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",INFORMATION TECHNOLOGY,"15,225","19,702",—,"25,198","61,442",—,—
2022,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"7,605","11,206","18,816","18,168","47,421",—,—
2022,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",COMPUTER SCIENCE AND BUSSINESS SYSTEM,"11,621","12,423","18,811","18,974","78,343","129,462",—
2022,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",COMPUTER SCIENCE AND DESIGN,"14,955","19,590","23,877","21,194","80,004","111,803",—
2022,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",CIVIL ENGINEERING,"39,731","54,463",—,"55,939","146,340",—,—
2022,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",COMPUTER SCIENCE AND ENGINEERING,"5,124","7,636","16,172","11,959","39,939","73,215","78,086"
2022,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",ELECTRONICS AND COMMUNICATION ENGINEERING,"10,345","13,606","20,610","18,713","49,686","108,941*","114,534"
2022,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",ELECTRICAL AND ELECTRONICS ENGINEERING,"19,515","23,162",—,"36,017","95,376",—,—
2022,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",INFORMATION TECHNOLOGY,"8,704","10,752","17,597","16,671","37,560","74,864",—
2022,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",MECHANICAL ENGINEERING,"30,194","35,294",—,"51,371","109,664",—,—
2022,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"57,579","70,802","76,036","76,421","132,823",—,—
2022,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),"64,580","72,241","70,196","84,129","151,732",—,—
2022,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",COMPUTER SCIENCE AND BUSSINESS SYSTEM,"58,744","80,040","83,364","93,396","133,146",—,—
2022,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",CIVIL ENGINEERING,"148,087*",—,—,—,—,—,—
2022,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",COMPUTER SCIENCE AND ENGINEERING,"45,557","57,200","63,619","72,223","119,768","130,443*",—
2022,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",ELECTRONICS AND COMMUNICATION ENGINEERING,"63,697","77,120","94,693","101,259","150,070*",—,—
2022,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",ELECTRICAL AND ELECTRONICS ENGINEERING,"96,164","152,822*","124,997*","142,429*",—,—,—
2022,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",INFORMATION TECHNOLOGY,"51,391","60,583","59,903","73,670","116,603",—,—
2022,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",MECHANICAL ENGINEERING,"135,518","148,193*","148,070","155,750*",—,—,—
2022,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"90,567","133,609*",—,"144,414*","97,466*",—,—
2022,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",CHEMICAL ENGINEERING,—,—,—,—,—,—,—
2022,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",COMPUTER SCIENCE AND ENGINEERING,"48,927","79,098",—,"76,525","148,931*",—,—
2022,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",ELECTRONICS AND COMMUNICATION ENGINEERING,"144,127*",—,—,—,—,—,—
2022,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",ELECTRICAL AND ELECTRONICS ENGINEERING,"141,602*",—,—,—,—,—,—
2022,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",MECHANICAL ENGINEERING,—,—,—,—,—,—,—
2022,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",CIVIL ENGINEERING,"152,636*",—,—,—,—,—,—
2022,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",COMPUTER SCIENCE AND ENGINEERING,"62,800","90,097","77,931","155,537*","121,133*","153,451",—
2022,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",ELECTRONICS AND COMMUNICATION ENGINEERING,"137,420","152,021*",—,"149,741*","146,618*",—,—
2022,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",ELECTRICAL AND ELECTRONICS ENGINEERING,"153,847*",—,—,—,—,—,—
2022,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",MECHANICAL ENGINEERING,"155,222*",—,—,—,—,—,—
2022,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"42,367","49,740","43,373","60,918","115,654",—,—
2022,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",BIO MEDICAL ENGINEERING,"37,391","73,076","81,413","93,520","137,035","92,527",—
2022,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",COMPUTER SCIENCE AND BUSSINESS SYSTEM,"44,669","53,422","59,119","68,828","129,226",—,—
2022,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",COMPUTER SCIENCE AND ENGINEERING,"29,442","45,457","58,673","55,151","108,103","129,982*",—
2022,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",ELECTRONICS AND COMMUNICATION ENGINEERING,"38,123","56,326","77,374","58,470","138,917",—,—
2022,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",ELECTRICAL AND ELECTRONICS ENGINEERING,"57,533","74,386","104,823","83,058","95,585*",—,—
2022,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",INFORMATION TECHNOLOGY,"34,930","48,771","50,766","56,252","112,931","137,981*",—
2022,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",MECHANICAL ENGINEERING,"91,137","141,114","122,153","139,557*","133,605","142,989",—
2022,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"32,010","48,225","53,158","52,297","109,745",—,"112,746"
2022,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",AUTOMOBILE ENGINEERING,"107,916",—,—,"108,408*",—,—,—
2022,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",CIVIL ENGINEERING,"151,380*",—,—,—,—,—,—
2022,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",COMPUTER SCIENCE AND ENGINEERING,"23,062","38,546","39,432","49,873","88,569","140,915","124,752"
2022,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",ELECTRONICS AND COMMUNICATION ENGINEERING,"35,993","49,070","71,376","60,262","126,601",—,"132,259"
2022,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",ELECTRICAL AND ELECTRONICS ENGINEERING,"56,746","70,031","115,941","90,852","155,275*",—,—
2022,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",ELECTRONICS AND INSTRUMENTATION ENGINEERING,"54,724","64,787","74,600","96,122","150,251*",—,—
2022,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",INFORMATION TECHNOLOGY,"28,779","42,572","52,134","54,850","100,188",—,—
2022,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",MECHANICAL ENGINEERING,"117,909","141,676*","126,719","156,142*","125,504*",—,—
2022,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",CIVIL ENGINEERING,—,—,—,—,—,—,—
2022,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",COMPUTER SCIENCE AND ENGINEERING,"130,919","139,456*",—,—,—,—,—
2022,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",ELECTRONICS AND COMMUNICATION ENGINEERING,—,—,—,—,—,—,—
2022,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",ELECTRICAL AND ELECTRONICS ENGINEERING,—,—,—,—,—,—,—
2022,1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",MECHANICAL ENGINEERING,—,—,—,—,—,—,—
2022,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"43,894","59,219","55,167","64,797","85,317",—,—
2022,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),"46,642","58,601","47,828","66,393","117,971",—,—
2022,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",BIO TECHNOLOGY,"59,595","77,805","147,780*","134,529","141,848",—,—
2022,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",CIVIL ENGINEERING,"152,392","154,895*",—,—,—,—,—
2022,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",CHEMICAL ENGINEERING,"83,719","122,004*","99,044","143,336*","146,681*","140,099",—
2022,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",COMPUTER SCIENCE AND ENGINEERING,"41,645","53,296","50,909","61,556","98,115","107,570*",—
2022,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",ELECTRONICS AND COMMUNICATION ENGINEERING,"51,492","61,683","81,796","71,379","138,101",—,—
2022,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",INFORMATION TECHNOLOGY,"43,816","55,101","66,234","58,505","99,671","137,041*",—
2022,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",MECHANICAL ENGINEERING,"129,097","155,498*","154,894*","146,638*","154,305*",—,—
2022,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",AERONAUTICAL ENGINEERING,"117,109","153,707*",—,"153,119*",—,—,—
2022,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),"100,834","114,076*",—,"140,784*","145,387",—,—
2022,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",COMPUTER SCIENCE AND ENGINEERING,"91,789","155,204*",—,"154,214*","127,049",—,—
2022,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",ELECTRONICS AND COMMUNICATION ENGINEERING,"149,569","152,672*","155,827","155,067*","155,107*",—,—
2022,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",INFORMATION TECHNOLOGY,"80,999","138,138","156,271","139,600","147,813",—,—
2022,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",MEDICAL ELECTRONICS ENGINEERING,"97,827","152,918*",—,"155,012","124,112*",—,—
2022,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",MECHANICAL AND AUTOMATION ENGINEERING,"156,151*",—,—,—,—,—,—
2022,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",Computer Science and Engineering (Cyber Security),"127,660","147,469*","148,692","153,210","139,775","153,207",—
2022,1124,"SAMS College of Engineering and Technology, Panappakkam, Chennai-Tirupathi Road, Uthukkottai Taluk, Thiruvallur District 601102",MECHANICAL ENGINEERING,—,—,—,—,—,—,—
2022,1124,"SAMS College of Engineering and Technology, Panappakkam, Chennai-Tirupathi Road, Uthukkottai Taluk, Thiruvallur District 601102",MARINE ENGINEERING,"114,377*",—,—,—,—,—,—
2022,1125,"PMR Engineering College,Adayalampattu, Chennai-600095",AERONAUTICAL ENGINEERING,—,—,—,—,—,—,—
2022,1125,"PMR Engineering College,Adayalampattu, Chennai-600095",CIVIL ENGINEERING,—,—,—,—,—,—,—
2022,1125,"PMR Engineering College,Adayalampattu, Chennai-600095",COMPUTER SCIENCE AND ENGINEERING,"152,268",—,—,—,—,—,—
2022,1125,"PMR Engineering College,Adayalampattu, Chennai-600095",ELECTRONICS AND COMMUNICATION ENGINEERING,—,—,—,—,—,—,—
2022,1125,"PMR Engineering College,Adayalampattu, Chennai-600095",ELECTRICAL AND ELECTRONICS ENGINEERING,—,—,—,—,—,—,—
2022,1125,"PMR Engineering College,Adayalampattu, Chennai-600095",MECHANICAL ENGINEERING,—,—,—,—,—,—,—
2022,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"111,700","136,734*",—,"125,209*","117,069*",—,—
2022,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",AGRICULTURAL ENGINEERING,"109,627*",—,—,—,—,—,—
2022,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",BIO MEDICAL ENGINEERING,"146,355","148,100*",—,"152,630*",—,—,—
2022,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",COMPUTER SCIENCE AND ENGINEERING,"92,120","115,759*",—,"139,315*","151,797",—,—
2022,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",ELECTRONICS AND COMMUNICATION ENGINEERING,"135,098","155,776*",—,"137,965*",—,—,—
2022,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",ROBOTICS AND AUTOMATION,"144,447*",—,—,—,—,—,—
2022,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",Computer Science and Engineering (Cyber Security),"153,054",—,—,—,—,—,—
2022,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",AERONAUTICAL ENGINEERING,"73,244*",—,—,—,—,—,—
2022,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",BIO TECHNOLOGY,"154,324*",—,—,—,—,—,—
2022,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",CIVIL ENGINEERING,—,—,—,—,—,—,—
2022,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",CHEMICAL ENGINEERING,"144,321*",—,—,—,—,—,—
2022,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",COMPUTER SCIENCE AND ENGINEERING,"75,599","115,500","90,142","108,486","146,042",—,—
2022,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",ELECTRONICS AND COMMUNICATION ENGINEERING,"121,957","128,693*","126,192","152,199*","154,168*",—,—
2022,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",ELECTRICAL AND ELECTRONICS ENGINEERING,"148,260*",—,—,—,—,—,—
2022,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",INFORMATION TECHNOLOGY,"75,292","118,483","94,479","122,008","109,229",—,—
2022,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",MECHANICAL ENGINEERING,—,—,—,—,—,—,—
2022,1128,"R M K College of Engineering and Technology (Autonomous), Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"25,461","36,461","41,835","48,038","95,576","134,986*",—
2022,1128,"R M K College of Engineering and Technology (Autonomous), Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",COMPUTER SCIENCE AND ENGINEERING,"21,042","28,282","43,212","39,525","105,749","101,061*","110,846"
2022,1128,"R M K College of Engineering and Technology (Autonomous), Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",ELECTRONICS AND COMMUNICATION ENGINEERING,"29,103","36,725","47,987","48,837","95,268",—,—
2022,1128,"R M K College of Engineering and Technology (Autonomous), Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",Computer Science and Engineering (Cyber Security),"25,789","37,385","35,799","45,759","93,727",—,—
2022,1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",CIVIL ENGINEERING,"55,391*",—,—,—,—,—,—
2022,1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",COMPUTER SCIENCE AND ENGINEERING,"109,873","154,650*",—,"133,610*","131,496*","137,375*",—
2022,1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",ELECTRONICS AND COMMUNICATION ENGINEERING,"155,772",—,—,"155,870*",—,—,—
2022,1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",MECHANICAL ENGINEERING,"87,602*",—,—,—,—,—,—
2022,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"70,191","100,854",—,"120,317","148,780","146,429",—
2022,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",CIVIL ENGINEERING,"154,887*",—,—,—,—,—,—
2022,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",COMPUTER SCIENCE AND ENGINEERING,"44,942","82,762","99,784","93,943","130,904*","153,926",—
2022,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",ELECTRONICS AND COMMUNICATION ENGINEERING,"120,586","153,027*",—,"154,013","154,700","143,583",—
2022,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",ELECTRICAL AND ELECTRONICS ENGINEERING,"155,491*",—,—,—,—,—,—
2022,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",MECHANICAL ENGINEERING,"145,283*",—,—,—,—,—,—
2022,1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"40,556","63,142","87,886","66,663","137,747*",—,—
2022,1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",COMPUTER SCIENCE AND BUSSINESS SYSTEM,"55,917","65,865","97,750","69,880","125,210*",—,—
2022,1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",COMPUTER SCIENCE AND ENGINEERING,"38,231","53,383","55,446","61,388","110,195",—,—
2022,1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",ELECTRONICS AND COMMUNICATION ENGINEERING,"46,315","65,834","74,041","71,646","145,697*",—,—
2022,1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",INFORMATION TECHNOLOGY,"46,603","58,416","75,927","63,521","138,806",—,—
2022,1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",MECHANICAL ENGINEERING,"76,576","98,793*",—,"129,233*",—,—,—
2022,1149,"St. Josephs Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"30,277","44,579","31,848","48,986","116,243",—,—
2022,1149,"St. Josephs Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",COMPUTER SCIENCE AND ENGINEERING,"17,578","30,145","39,882","36,951","88,317",—,"110,340"
2022,1149,"St. Josephs Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",ELECTRONICS AND COMMUNICATION ENGINEERING,"31,262","46,086","63,626","59,013","143,658",—,—
2022,1149,"St. Josephs Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",ELECTRICAL AND ELECTRONICS ENGINEERING,"43,301","60,362","72,014","68,929","144,852*",—,—
2022,1149,"St. Josephs Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",INFORMATION TECHNOLOGY,"22,508","33,909","51,411","33,433","96,075",—,—
2022,1149,"St. Josephs Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",MECHANICAL ENGINEERING,"121,261","127,582*",—,"151,154*",—,—,—
2022,1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",AGRICULTURAL ENGINEERING,"156,203*",—,—,—,—,—,—
2022,1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",BIO MEDICAL ENGINEERING,"155,805*",—,—,—,—,—,—
2022,1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",ELECTRONICS AND COMMUNICATION ENGINEERING,—,—,—,—,—,—,—
2022,1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",FOOD TECHNOLOGY,"109,117*",—,—,—,—,—,—
2022,1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",MECHANICAL ENGINEERING,—,—,—,—,—,—,—
